ENV_DB,USERID,PERSONID,LOGINID,STATUS,TYPE,LICENSENUM,ISLATEST,ISUNLICUSER,ISSELFSERVICEUSER
ODN1,YAGOBRANCO,,,,,O&G_LIMITED,0,0,0
ODN1,FABRICIOPIEKALA,,,,,O&G_LIMITED,0,0,0
ODN1,RAMONPAIVA,,,,,O&G_LIMITED,0,0,0
ODN1,ENIOSANTOS,,,,,-,0,1,0
ODN1,ADEMIRJUNIOR,,,,,O&G_AUTHORIZED,0,0,0
ODN1,RICARDOBASTOS,,,,,O&G_AUTHORIZED,0,0,0
ODN1,ASANTANA,,,,,O&G_LIMITED,0,0,0
ODN1,HELENOFILHO,,,,,O&G_AUTHORIZED,0,0,0
ODN1,VINICIUSMACHADO,,,,,O&G_LIMITED,0,0,0
ODN1,FLAVIOFIALHO,,,,,O&G_AUTHORIZED,0,0,0
ODN1,TPAUKSTYS,,,,,O&G_LIMITED,0,0,0
ODN1,RENATAANDRADE,,,,,O&G_AUTHORIZED,0,0,0
ODN1,CLAUDIOFARIAS,,,,,O&G_AUTHORIZED,0,0,0
ODN1,CHARLESPEREIRA,,,,,O&G_LIMITED,0,0,0
ODN1,ROBSONDIAS,,,,,O&G_LIMITED,0,0,0
ODN1,DANIELVILLASBOAS,,,,,O&G_AUTHORIZED,0,0,0
ODN1,COORDENA,,,,,O&G_LIMITED,0,0,0
ODN1,EDSONJUNIOR,,,,,O&G_AUTHORIZED,0,0,0
ODN1,ISABELABUITRAGO,,,,,O&G_LIMITED,0,0,0
ODN1,ANABARCELOS,,,,,O&G_LIMITED,0,0,0
ODN1,WALDENIRFIGUEIRA,,,,,O&G_AUTHORIZED,0,0,0
ODN1,CARLOSFERNANDEZ,,,,,O&G_LIMITED,0,0,0
ODN1,MOACYRJUNIOR,,,,,O&G_LIMITED,0,0,0
ODN1,FABRIZIOSOBRINHO,,,,,O&G_LIMITED,0,0,0
ODN1,ROBERTAROMAES,,,,,O&G_LIMITED,0,0,0
ODN1,EMERSONBASTOS,,,,,O&G_LIMITED,0,0,0
ODN1,IARLENKLEIN,,,,,O&G_LIMITED,0,0,0
ODN1,CARLOSCSANTOS,,,,,-,0,1,0
ODN1,HENRIQUEROQUE,,,,,O&G_AUTHORIZED,0,0,0
ODN1,ANDRZEJNIEWINSKI,,,,,O&G_LIMITED,0,0,0
ODN1,HELTONNASCIMENTO,,,,,-,0,1,0
ODN1,ALESSANDROPASINI,,,,,-,0,1,0
ODN1,DONALDMOORE,,,,,-,0,1,0
ODN1,PATRICKMACHADO,,,,,-,0,1,0
ODN1,MARCELOGALLO,,,,,-,0,1,0
ODN1,CAIOQUITETE,,,,,-,0,1,0
ODN1,WILSIANEMORTE,,,,,-,0,1,0
ODN1,MARCOSNEVES,,,,,-,0,1,0
ODN1,FABIOTEIXEIRA,,,,,-,0,1,0
ODN1,MARCOAURELIO,,,,,-,0,1,0
ODN1,JEFFERSONSOUZA,,,,,-,0,1,0
ODN1,EDUARDOCOSTA,,,,,-,0,1,0
ODN1,JASONDAVIS,,,,,-,0,1,0
ODN1,ERICSONCHAGAS,,,,,-,0,1,0
ODN1,MARCELOMATOS,,,,,-,0,1,0
ODN1,VALDINEITEIXEIRA,,,,,-,0,1,0
ODN1,RAPHAELBARBOSA,,,,,-,0,1,0
ODN1,LEONCIOALVARENGA,,,,,-,0,1,0
ODN1,JOUBERTRIBEIRO,,,,,-,0,1,0
ODN1,NENADPALAVERSA,,,,,-,0,1,0
ODN1,NAIRASILVA,,,,,-,0,1,0
ODN1,RAULTIEL,,,,,-,0,1,0
ODN1,FELIPERAMOS,,,,,-,0,1,0
ODN1,BRUNOROBERTO,,,,,-,0,1,0
ODN1,MARCIOMOLINARI,,,,,-,0,1,0
ODN1,FABRICIOPIEKALA,,,,,-,0,1,0
ODN1,CRISTIANOXAVIER,,,,,-,0,1,0
ODN1,MOACYRJUNIOR,,,,,-,0,1,0
ODN1,RAPHAELGOMES,,,,,-,0,1,0
ODN1,WILLEMMONTEIRO,,,,,-,0,1,0
ODN1,VCARVALHO,,,,,-,0,1,0
ODN1,LUIZFELIPE,,,,,-,0,1,0
ODN1,RYANGUEDES,,,,,-,0,1,0
ODN1,HELENOFILHO,,,,,-,0,1,0
ODN1,LENIELJUNIOR,,,,,-,0,1,0
ODN1,FABBIOLEITE,,,,,-,0,1,0
ODN1,WALTERMONTEIRO,,,,,-,0,1,0
ODN1,NATALIALOPES,,,,,-,0,1,0
ODN1,PATRICKLEAL,,,,,-,0,1,0
ODN1,CLAUDIOFARIAS,,,,,-,0,1,0
ODN1,RONALDLACERDA,,,,,-,0,1,0
ODN1,GERMANMONDRAGON,,,,,O&G_LIMITED,0,0,0
ODN1,WAGNERBRANDAO,,,,,O&G_LIMITED,0,0,0
ODN1,GABRIELARCURI,,,,,O&G_LIMITED,0,0,0
ODN1,OSIELBARRETO,,,,,O&G_AUTHORIZED,0,0,0
ODN1,VANESSAPESSANHA,,,,,O&G_LIMITED,0,0,0
ODN1,SERGIOSILVA,,,,,O&G_LIMITED,0,0,0
ODN1,CARLOSLISBOA,,,,,O&G_LIMITED,0,0,0
ODN1,HELPDESK,,,,,O&G_LIMITED,0,0,0
ODN1,MXINTADM,,,,,-,0,1,0
ODN1,MAXREG,,,,,-,0,0,1
ODN1,FABIOMOREIRA,,,,,O&G_LIMITED,0,0,0
ODN1,GIBERSONSILVA,,,,,O&G_LIMITED,0,0,0
ODN1,VICTORPORFIRIO,,,,,O&G_LIMITED,0,0,0
ODN1,NEYDINIZ,,,,,O&G_LIMITED,0,0,0
ODN1,VINICIUSSOUZA,,,,,O&G_AUTHORIZED,0,0,0
ODN1,FABIOFIGUEIRA,,,,,O&G_AUTHORIZED,0,0,0
ODN1,THIAGOCAN�ADO,,,,,O&G_LIMITED,0,0,0
ODN1,CIDCOSTA,,,,,O&G_AUTHORIZED,0,0,0
ODN1,RAPHAELBARBOSA,,,,,O&G_AUTHORIZED,0,0,0
ODN1,WALTERFUENTES,,,,,O&G_LIMITED,0,0,0
ODN1,NENADPALAVERSA,,,,,O&G_LIMITED,0,0,0
ODN1,CARLOSFERNANDEZ,,,,,O&G_AUTHORIZED,0,0,0
ODN1,FELIPERAMOS,,,,,O&G_AUTHORIZED,0,0,0
ODN1,JALOMOLIVEIRA,,,,,O&G_AUTHORIZED,0,0,0
ODN1,VICTORCADE,,,,,O&G_LIMITED,0,0,0
ODN1,ALINEAMANCIO,,,,,O&G_LIMITED,0,0,0
ODN1,BRUNOZULLO,,,,,O&G_LIMITED,0,0,0
ODN1,LUCASSOUZA,,,,,O&G_AUTHORIZED,0,0,0
ODN1,LEONARDOPESSANHA,,,,,O&G_AUTHORIZED,0,0,0
ODN1,RAPHAELGOMES,,,,,O&G_LIMITED,0,0,0
ODN1,MARCIOSANTOS,,,,,O&G_LIMITED,0,0,0
ODN1,TOMASZCIESZYNSKI,,,,,O&G_LIMITED,0,0,0
ODN1,WILLEMMONTEIRO,,,,,O&G_AUTHORIZED,0,0,0
ODN1,VICTORBRANDAO,,,,,O&G_AUTHORIZED,0,0,0
ODN1,LUIZFELIPE,,,,,O&G_AUTHORIZED,0,0,0
ODN1,RACKSONGUEVARA,,,,,O&G_LIMITED,0,0,0
ODN1,CAIOBARBOSA,,,,,O&G_AUTHORIZED,0,0,0
ODN1,GABRIELAMARTINEZ,,,,,O&G_LIMITED,0,0,0
ODN1,RAFAELHORTA,,,,,O&G_LIMITED,0,0,0
ODN1,THAISSAMPAIO,,,,,O&G_LIMITED,0,0,0
ODN1,FABBIOLEITE,,,,,O&G_AUTHORIZED,0,0,0
ODN1,WALTERMONTEIRO,,,,,O&G_AUTHORIZED,0,0,0
ODN1,MARLONROBIM,,,,,O&G_LIMITED,0,0,0
ODN1,URSULADIAS,,,,,O&G_AUTHORIZED,0,0,0
ODN1,ALANALVES,,,,,O&G_LIMITED,0,0,0
ODN1,JAMESREGAN,,,,,O&G_LIMITED,0,0,0
ODN1,AUGUSTOBRITO,,,,,O&G_LIMITED,0,0,0
ODN1,RODRIGOACARDOSO,,,,,O&G_LIMITED,0,0,0
ODN1,ALEXANDRERODRIGUES,,,,,O&G_LIMITED,0,0,0
ODN1,JONATASPEDROSA,,,,,O&G_LIMITED,0,0,0
ODN1,HUGOMALUF,,,,,O&G_AUTHORIZED,0,0,0
ODN1,ALEXANDRERIBEIRO,,,,,O&G_AUTHORIZED,0,0,0
ODN1,VINICIUSPASSOS,,,,,O&G_AUTHORIZED,0,0,0
ODN1,PATRICIASOUSA,,,,,O&G_AUTHORIZED,0,0,0
ODN1,ANDRESILVA,,,,,O&G_LIMITED,0,0,0
ODN1,EDUARDOGADELHA,,,,,O&G_LIMITED,0,0,0
ODN1,AROALDOCAMPOS,,,,,O&G_LIMITED,0,0,0
ODN1,RAONIBATISTA,,,,,O&G_LIMITED,0,0,0
ODN1,CLEOMARCERCON,,,,,O&G_LIMITED,0,0,0
ODN1,PAULOMARTINS,,,,,O&G_LIMITED,0,0,0
ODN1,ERNANDESPEREIR,,,,,O&G_LIMITED,0,0,0
ODN1,DANILOPAULA,,,,,O&G_AUTHORIZED,0,0,0
ODN1,FABIORITA,,,,,O&G_LIMITED,0,0,0
ODN1,FABIOFIGUEIRA,,,,,O&G_LIMITED,0,0,0
ODN1,WALTERMONTEIRO,,,,,O&G_LIMITED,0,0,0
ODN1,DANILOPAULA,,,,,O&G_LIMITED,0,0,0
ODN1,VALDINEITEIXEIRA,,,,,O&G_LIMITED,0,0,0
ODN1,SANYSANTOS,,,,,O&G_LIMITED,0,0,0
ODN1,VITORTEBALDI,,,,,O&G_LIMITED,0,0,0
ODN1,MOACIRCARVALHO,,,,,O&G_LIMITED,0,0,0
ODN1,FILIPESANTOS,,,,,O&G_LIMITED,0,0,0
ODN1,WESLEYGUEDES,,,,,O&G_LIMITED,0,0,0
ODN1,ANDRZEJNIEWINSKI,,,,,O&G_LIMITED,0,0,0
ODN1,SONIACOSTA,,,,,O&G_LIMITED,0,0,0
ODN1,NATALIALOPES,,,,,O&G_LIMITED,0,0,0
ODN1,BRUNOCOSTA,,,,,O&G_LIMITED,0,0,0
ODN1,SANDROCARNEIRO,,,,,O&G_LIMITED,0,0,0
ODN1,RENATOFERREIRA,,,,,-,0,1,0
ODN1,WILLIAMPINHEIRO,,,,,O&G_LIMITED,0,0,0
ODN1,JOSEHALMEIDA,,,,,O&G_LIMITED,0,0,0
ODN1,WENDELCARDOSO,,,,,O&G_AUTHORIZED,0,0,0
ODN1,LEONARDOGASPAR,,,,,O&G_LIMITED,0,0,0
ODN1,ISACROSA,,,,,O&G_LIMITED,0,0,0
ODN1,DILSONDIAS,,,,,O&G_LIMITED,0,0,0
ODN1,JUANRIZZI,,,,,O&G_AUTHORIZED,0,0,0
ODN1,MARIUSZZIEMIANSKI,,,,,O&G_LIMITED,0,0,0
ODN1,CARLOMARINS,,,,,O&G_LIMITED,0,0,0
ODN1,CRISTIANOTEODORO,,,,,O&G_LIMITED,0,0,0
ODN1,SILVERIOMAIA,,,,,O&G_AUTHORIZED,0,0,0
ODN1,AGATHAALVARENGA,,,,,O&G_AUTHORIZED,0,0,0
ODN1,DANIELGONCALVES,,,,,O&G_LIMITED,0,0,0
ODN1,CRISTIANOXAVIER,,,,,O&G_AUTHORIZED,0,0,0
ODN1,FERNANDOSALVIA,,,,,O&G_LIMITED,0,0,0
ODN1,RENATOPIMENTEL,,,,,O&G_LIMITED,0,0,0
ODN1,VCARVALHO,,,,,O&G_AUTHORIZED,0,0,0
ODN1,ALEKSANDROMAICK,,,,,O&G_AUTHORIZED,0,0,0
ODN1,HELCIOYASSUO,,,,,O&G_LIMITED,0,0,0
ODN1,AGNALDOSOUZA,,,,,O&G_LIMITED,0,0,0
ODN1,NATALIALOPES,,,,,O&G_AUTHORIZED,0,0,0
ODN1,RODRIGOVELLASCO,,,,,O&G_AUTHORIZED,0,0,0
ODN1,JOSESILVA,,,,,O&G_LIMITED,0,0,0
ODN1,STENIOFERREIRA,,,,,O&G_LIMITED,0,0,0
ODN1,ELIDANASCIMENTO,,,,,O&G_AUTHORIZED,0,0,0
ODN1,RAFAELANDRADE,,,,,O&G_LIMITED,0,0,0
ODN1,JULIAMELO,,,,,O&G_LIMITED,0,0,0
ODN1,BRUNOKATO,,,,,O&G_LIMITED,0,0,0
ODN1,HENRIQUEPEREIRA,,,,,O&G_AUTHORIZED,0,0,0
ODN1,ROBERTATOSTES,,,,,O&G_LIMITED,0,0,0
ODN1,LUIZFELIPE,,,,,O&G_LIMITED,0,0,0
ODN1,RENATAANDRADE,,,,,O&G_LIMITED,0,0,0
ODN1,GABRIELHOLANDA,,,,,O&G_LIMITED,0,0,0
ODN1,VANDERRIBEIRO,,,,,O&G_LIMITED,0,0,0
ODN1,LEANDROVENANCIO,,,,,O&G_LIMITED,0,0,0
ODN1,CHRISTIANALCANTARA,,,,,O&G_LIMITED,0,0,0
ODN1,VICTORIASILVA,,,,,O&G_LIMITED,0,0,0
ODN1,GERMANMONDRAGON,,,,,-,0,1,0
ODN1,WILLIAMPINHEIRO,,,,,-,0,1,0
ODN1,JAIROSANTOS,,,,,-,0,1,0
ODN1,GABRIELARCURI,,,,,-,0,1,0
ODN1,JOSEHALMEIDA,,,,,-,0,1,0
ODN1,FRANCISRIBEIRO,,,,,-,0,1,0
ODN1,VANESSAPESSANHA,,,,,-,0,1,0
ODN1,WENDELCARDOSO,,,,,-,1,1,0
ODN1,DIEGOPEREIRA,,,,,-,0,1,0
ODN1,CARLOSLISBOA,,,,,-,0,1,0
ODN1,LEONARDOGASPAR,,,,,-,0,1,0
ODN1,LUIZFERREIRA,,,,,-,0,1,0
ODN1,FABIOMOREIRA,,,,,-,0,1,0
ODN1,GIBERSONSILVA,,,,,-,0,1,0
ODN1,ALANSILVA,,,,,-,0,1,0
ODN1,JUANRIZZI,,,,,-,0,1,0
ODN1,JOAOCOSTA,,,,,-,0,1,0
ODN1,VINICIUSSOUZA,,,,,-,1,1,0
ODN1,MARIUSZZIEMIANSKI,,,,,-,0,1,0
ODN1,THIAGOCAN�ADO,,,,,-,0,1,0
ODN1,CIDCOSTA,,,,,-,0,1,0
ODN1,MAXPHELIPE,,,,,-,0,1,0
ODN1,WALTERFUENTES,,,,,-,0,1,0
ODN1,CRISTIANOTEODORO,,,,,-,0,1,0
ODN1,LUANVITAL,,,,,-,0,1,0
ODN1,CARLOSFERNANDEZ,,,,,-,0,1,0
ODN1,SILVERIOMAIA,,,,,-,0,1,0
ODN1,BAHJATHAMMAD,,,,,-,0,1,0
ODN1,JALOMOLIVEIRA,,,,,-,0,1,0
ODN1,AGATHAALVARENGA,,,,,-,0,1,0
ODN1,YAGOBRANCO,,,,,-,0,1,0
ODN1,BRUNOZULLO,,,,,-,0,1,0
ODN1,LUCASSOUZA,,,,,-,0,1,0
ODN1,GABRIELACAMANZANO,,,,,-,0,1,0
ODN1,FERNANDOSALVIA,,,,,-,0,1,0
ODN1,RENATOPIMENTEL,,,,,-,0,1,0
ODN1,FABRIZIOSOBRINHO,,,,,-,0,1,0
ODN1,ADEMIRJUNIOR,,,,,-,0,1,0
ODN1,ALEXANDERRIBEIRO,,,,,-,0,1,0
ODN1,RICARDOBASTOS,,,,,-,0,1,0
ODN1,CAIOBARBOSA,,,,,-,0,1,0
ODN1,THAISSAMPAIO,,,,,-,0,1,0
ODN1,AGNALDOSOUZA,,,,,-,0,1,0
ODN1,ANDERSONLSANTOS,,,,,-,0,1,0
ODN1,FABIOLANA,,,,,-,0,1,0
ODN1,RENATAANDRADE,,,,,-,0,1,0
ODN1,VINICIUSPASSOS,,,,,-,0,1,0
ODN1,NICOLESILVEIRA,,,,,-,0,1,0
ODN1,MOACIRCARVALHO,,,,,-,0,1,0
ODN1,BRUNOKATO,,,,,-,0,1,0
ODN1,VINICIUSMAUES,,,,,-,0,1,0
ODN1,GILDSONSILVA,,,,,-,0,1,0
ODN1,MARCOREIS,,,,,-,0,1,0
ODN1,ROBERTOSOBREIRA,,,,,-,0,1,0
ODN1,ALANOSILVA,,,,,-,1,1,0
ODN1,HELIELSONNOGUEIRA,,,,,-,0,1,0
ODN1,USERTESTE1,,,,,-,0,1,0
ODN1,RODRIGOCUSANDEI,,,,,-,0,1,0
ODN1,MICHELNASCIMENTO,,,,,O&G_LIMITED,0,0,0
ODN1,THIAGOLEAO,,,,,O&G_LIMITED,0,0,0
ODN1,CARLOSFERNANDEZ,,,,,O&G_LIMITED,0,0,0
ODN1,YAGOBRANCO,,,,,O&G_LIMITED,0,0,0
ODN1,VCARVALHO,,,,,O&G_AUTHORIZED,0,0,0
ODN1,RONALDLACERDA,,,,,O&G_LIMITED,0,0,0
ODN1,RAFAELANDRADE,,,,,O&G_LIMITED,0,0,0
ODN1,RENANCARVALHO,,,,,O&G_LIMITED,0,0,0
ODN1,LINCOLNSOUZA,,,,,O&G_LIMITED,0,0,0
ODN1,CLAYSONGONCALVES,,,,,O&G_LIMITED,0,0,0
ODN1,ERIKTHOMAZINE,,,,,O&G_LIMITED,0,0,0
ODN1,ANDERSONLSANTOS,,,,,O&G_AUTHORIZED,0,0,0
ODN1,HELTONNASCIMENTO,,,,,O&G_AUTHORIZED,0,0,0
ODN1,AUGUSTOPEREIRA,,,,,O&G_LIMITED,0,0,0
ODN1,ANDREDIAS,,,,,O&G_LIMITED,0,0,0
ODN1,FABIORITA,,,,,-,0,1,0
ODN1,HELTONNASCIMENTO,,,,,O&G_AUTHORIZED,0,0,0
ODN1,ANDERSONLSANTOS,,,,,O&G_AUTHORIZED,0,0,0
ODN1,PIETROMACHADO,,,,,-,0,1,0
ODN1,ROBSONDIAS,,,,,O&G_LIMITED,0,0,0
ODN1,LAURAILGES,,,,,O&G_LIMITED,0,0,0
ODN1,EMANUELLYBARRETO,,,,,O&G_LIMITED,0,0,0
ODN1,LUANAPEIXOTO,,,,,O&G_LIMITED,0,0,0
ODN1,MARCELOGALLO,,,,,O&G_LIMITED,0,0,0
ODN1,WAGNERSILVA,,,,,O&G_LIMITED,0,0,0
ODN1,WEATONULEI,,,,,O&G_LIMITED,0,0,0
ODN1,RENATOFERREIRA,,,,,-,1,1,0
ODN1,GABRIELARCURI,,,,,-,0,1,0
ODN1,MARCELOGALLO,,,,,-,0,1,0
ODN1,ALANSILVA,,,,,-,1,1,0
ODN1,ARISTEUMELO,,,,,-,1,1,0
ODN1,CARLOMARINS,,,,,-,1,1,0
ODN1,NENADPALAVERSA,,,,,-,0,1,0
ODN1,WILLEMMONTEIRO,,,,,-,0,1,0
ODN1,ALANALVES,,,,,-,0,1,0
ODN1,MARCOREIS,,,,,-,0,1,0
ODN1,MARCUSBORGES,,,,,-,0,1,0
ODN1,WASHINGTONSILVA,,,,,-,0,1,0
ODN1,RAONIBATISTA,,,,,-,1,1,0
ODN1,ANDRZEJNIEWINSKI,,,,,-,1,1,0
ODN1,ELCIODSILVA,,,,,-,1,1,0
ODN1,RENANRANGEL,,,,,-,0,1,0
ODN1,RAPHAELNFILHO,,,,,-,0,1,0
ODN1,VICTORCADE,,,,,-,0,1,0
ODN1,RAPHAELQUEIROZ,,,,,-,0,1,0
ODN1,WAGNERSILVA,,,,,-,0,1,0
ODN1,VICTORPORFIRIO,,,,,-,0,1,0
ODN1,RENATOMELLO,,,,,-,1,1,0
ODN1,MARCOREIS,,,,,-,0,1,0
ODN1,ANGELOSILVA,,,,,-,0,1,0
ODN1,ANTONIO.GONCALVES,,,,,-,1,1,0
ODN1,MARIUSZZIEMIANSKI,,,,,-,0,1,0
ODN1,ENZOAZEVEDO,,,,,O&G_LIMITED,0,0,0
ODN1,REMILSANTOS,,,,,-,0,1,0
ODN1,ROMARIOCECHINEL,,,,,-,0,1,0
ODN1,VALDEIRFARIA,,,,,-,0,1,0
ODN1,WILLAMSMORAIS,,,,,-,0,1,0
ODN1,FABIOLANA,,,,,-,1,1,0
ODN1,JOSESILVA,,,,,-,0,1,0
ODN1,GABRIELARCURI,,,,,-,0,1,0
ODN1,THAMYRESMIRANDA,,,,,-,0,1,0
ODN1,VITORPAULO,,,,,-,0,1,0
ODN1,FELLIPEALMEIDA,,,,,-,0,1,0
ODN1,ALEXANDRESANTANA,,,,,-,0,1,0
ODN1,TIAGONEVES,,,,,-,0,1,0
ODN1,RODRIGORODRIGUES,,,,,-,0,1,0
ODN1,RODRIGOOLIVEIRA,,,,,-,0,1,0
ODN1,BRUNORMACHADO,,,,,-,0,1,0
ODN1,PAULOMONTEIRO,,,,,-,0,1,0
ODN1,WELTONKNUST,,,,,-,0,1,0
ODN1,WALTENCIRLIMA,,,,,-,0,1,0
ODN1,TIAGOLAUREANO,,,,,-,0,1,0
ODN1,MARCIOJOSES,,,,,-,0,1,0
ODN1,GUSTAVOVASQUEZ,,,,,-,0,1,0
ODN1,ANDRZEJNIEWINSKI,,,,,-,0,1,0
ODN1,FILIPESANTOS,,,,,-,0,1,0
ODN1,LEONARDMORAES,,,,,-,0,1,0
ODN1,RENATOSOARES,,,,,-,0,1,0
ODN1,MAUROFONSECA,,,,,-,0,1,0
ODN1,LAIONSOUZA,,,,,-,0,1,0
ODN1,BRUNOSTOGMULLER,,,,,-,0,1,0
ODN1,WENDELLLINHARES,,,,,-,0,1,0
ODN1,VANIASANTOS,,,,,-,0,1,0
ODN1,PLINIORANGEL,,,,,-,0,1,0
ODN1,LEONARDOPESSANHA,,,,,-,0,1,0
ODN1,WILLIAMPINHEIRO,,,,,O&G_AUTHORIZED,0,0,0
ODN1,SERGIOSILVA,,,,,O&G_LIMITED,0,0,0
ODN1,DIEGOPEREIRA,,,,,O&G_LIMITED,0,0,0
ODN1,RAPHAELBARBOSA,,,,,O&G_AUTHORIZED,0,0,0
ODN1,LUIZFELIPE,,,,,O&G_AUTHORIZED,0,0,0
ODN1,RYANGUEDES,,,,,O&G_LIMITED,0,0,0
ODN1,FABIOLANA,,,,,O&G_AUTHORIZED,0,0,0
ODN1,BRAULIOSILVA,,,,,O&G_LIMITED,0,0,0
ODN1,RAONIBATISTA,,,,,O&G_LIMITED,0,0,0
ODN1,ANDRZEJNIEWINSKI,,,,,O&G_LIMITED,0,0,0
ODN1,PAULOMARTINS,,,,,O&G_LIMITED,0,0,0
ODN1,FILLIPESILVA,,,,,O&G_LIMITED,0,0,0
ODN1,THIAGOLOPES,,,,,O&G_LIMITED,0,0,0
ODN1,BRUNOARAUJO,,,,,O&G_LIMITED,0,0,0
ODN1,LAIONSOUZA,,,,,O&G_LIMITED,0,0,0
ODN1,RODRIGOCUSANDEI,,,,,O&G_LIMITED,0,0,0
ODN1,CARLOSFERNANDEZ,,,,,O&G_LIMITED,0,0,0
ODN1,WALTERMONTEIRO,,,,,O&G_LIMITED,0,0,0
ODN1,ALEXSANDROSANTOS,,,,,O&G_LIMITED,0,0,0
ODN1,WASHINGTONSILVA,,,,,O&G_LIMITED,0,0,0
ODN1,AROALDOCAMPOS,,,,,O&G_AUTHORIZED,0,0,0
ODN1,WAGNERBRANDAO,,,,,-,1,1,0
ODN1,MICHELNASCIMENTO,,,,,-,1,1,0
ODN1,CARLOSLISBOA,,,,,-,0,1,0
ODN1,LEONARDOGASPAR,,,,,-,0,1,0
ODN1,GISLANPACHECO,,,,,-,1,1,0
ODN1,JOAOCOSTA,,,,,-,1,1,0
ODN1,ERICSONCHAGAS,,,,,-,1,1,0
ODN1,RAPHAELBARBOSA,,,,,-,0,1,0
ODN1,BRUNOROBERTO,,,,,-,0,1,0
ODN1,RYANGUEDES,,,,,-,0,1,0
ODN1,ALEXANDRERODRIGUES,,,,,-,1,1,0
ODN1,WENDELLLINHARES,,,,,-,1,1,0
ODN1,PAULOCOSTA,,,,,-,0,1,0
ODN1,EDSONJUNIOR,,,,,-,0,1,0
ODN1,LUCASFISCHER,,,,,-,0,1,0
ODN1,RONISIZENANDO,,,,,-,0,1,0
ODN1,ANTONIOSOARES,,,,,-,1,1,0
ODN1,THIAGOBASTOS,,,,,-,0,1,0
ODN1,GEORGEMEDEIROS,,,,,-,0,1,0
ODN1,ISABELAMONTEIRO,,,,,-,0,1,0
ODN1,JACSONH,,,,,-,0,1,0
ODN1,PERLAFABIANO,,,,,-,0,1,0
ODN1,MARCIOGREMIAO,,,,,-,0,1,0
ODN1,THIAGOBASTOS,,,,,-,0,1,0
ODN1,FLAVIOFIALHO,,,,,-,0,1,0
ODN1,DIEGOESMITE,,,,,-,0,1,0
ODN1,RICARDOBASTOS,,,,,-,0,1,0
ODN1,ALANALVES,,,,,-,0,1,0
ODN1,AROALDOCAMPOS,,,,,-,0,1,0
ODN1,GABRIELREGIS,,,,,-,0,1,0
ODN1,MARCOBRANDAO,,,,,-,0,1,0
ODN1,EDSONJUNIOR,,,,,-,0,1,0
ODN1,GUSTAVOCORGOSINHO,,,,,-,0,1,0
ODN1,RODRIGOGUIMARAES,,,,,-,0,1,0
ODN1,AROALDOCAMPOS,,,,,-,0,1,0
ODN1,VALDINEITEIXEIRA,,,,,-,1,1,0
ODN1,ELIDANASCIMENTO,,,,,-,0,1,0
ODN1,VITORCONCEICAO,,,,,-,0,1,0
ODN1,BRUNOPORTO,,,,,-,0,1,0
ODN1,DAMIAOCRUZ,,,,,-,0,1,0
ODN1,GUSTAVOCORGOSINHO,,,,,-,0,1,0
ODN1,LUCCASNASCIMENTO,,,,,-,0,1,0
ODN1,ENILDOSILVA,,,,,-,0,1,0
ODN1,ANTONIOFERREIRA,,,,,-,0,1,0
ODN1,CARLOSVINICIUS,,,,,-,0,1,0
ODN1,MARCUSBASILIO,,,,,-,0,1,0
ODN1,HELMARBEZERRA,,,,,-,1,1,0
ODN1,DAWYSONSANTANA,,,,,-,0,1,0
ODN1,CAMILLARANGEL,,,,,-,0,1,0
ODN1,GERTSONALMEIDA,,,,,-,1,1,0
ODN1,MARIOCAVARARO,,,,,-,0,1,0
ODN1,LEONARDOGOMES,,,,,-,0,1,0
ODN1,RAFAELANDRADE,,,,,-,0,1,0
ODN1,VICTORIASILVA,,,,,-,0,1,0
ODN1,IWALBERJUNIOR,,,,,-,0,1,0
ODN1,EDUARDOGADELHA,,,,,-,0,1,0
ODN1,SANDROCARNEIRO,,,,,-,0,1,0
ODN1,AROALDOCAMPOS,,,,,-,0,1,0
ODN1,RAONIBATISTA,,,,,-,0,1,0
ODN1,VICTORCOSTA,,,,,-,0,1,0
ODN1,MARCELOBRITI,,,,,-,0,1,0
ODN1,LINCOLNSOUZA,,,,,-,0,1,0
ODN1,ELCIODSILVA,,,,,-,0,1,0
ODN1,EVERTONPERES,,,,,-,0,1,0
ODN1,ROBERTAROMAES,,,,,-,0,1,0
ODN1,RENANCARVALHO,,,,,-,0,1,0
ODN1,ERICALISBOA,,,,,-,0,1,0
ODN1,USERTESTE1,,,,,-,0,1,0
ODN1,ERIKTHOMAZINE,,,,,-,0,1,0
ODN1,CLAYSONGONCALVES,,,,,-,0,1,0
ODN1,MARCELOGONCALVES,,,,,-,0,1,0
ODN1,PARTHUR,,,,,-,0,1,0
ODN1,DAYVISONSOUZA,,,,,-,0,1,0
ODN1,EMANUELLYBARRETO,,,,,-,0,1,0
ODN1,HELTONNASCIMENTO,,,,,-,0,1,0
ODN1,EDUARDOJUNIOR,,,,,-,0,1,0
ODN1,ISAACOLIVEIRA,,,,,-,0,1,0
ODN1,SHANNONLEWIS,,,,,-,0,1,0
ODN1,CHRISTOPHERGONZALEZ,,,,,-,0,1,0
ODN1,MURILOBRAZ,,,,,-,0,1,0
ODN1,GEORGEMEDEIROS,,,,,-,0,1,0
ODN1,CARLOMARINS,,,,,O&G_LIMITED,0,0,0
ODN1,CRISTIANOXAVIER,,,,,O&G_AUTHORIZED,0,0,0
ODN1,WILLEMMONTEIRO,,,,,O&G_LIMITED,0,0,0
